258: 36, 223, 295, 482, 554, 741, 813, 1000, 1072, 1259, 1331, 1518, 1590, 1777, 1849, 2036,
259: 9, 11, 14, 25, 27, 29, 31, 49, 51, 69, 71, 77, 79, 89, 91, 109,
260: 28, 59, 115, 146, 202, 233, 289, 320, 376, 407, 463, 494, 550, 581, 637, 668,
261: 525, 785, 1573, 1833, 2621, 2881, 3669, 3929, 4717, 4977, 5765, 6025, 6813, 7073, 7861, 8121,
262: 4276, 5608, 27351, 28999, 55264, 60616, 141877, 142759, 175948, 193078, 203941, 244063, 279073, 287632, 291079, 300871,
263: 5, 7, 10, 17, 19, 21, 23, 29, 31, 41, 43, 53, 55, 56, 65, 67,
264: 54, 79, 211, 251, 319, 476, 584, 741, 849, 1006, 1076, 1114, 1271, 1291, 1379, 1536,
265: 20, 57, 97, 113, 153, 169, 209, 246, 281, 286, 321, 379, 393, 417, 419, 433,
266: 88, 179, 355, 446, 622, 713, 889, 980, 1156, 1247, 1423, 1514, 1690, 1781, 1957, 2048,
267: 133, 135, 401, 403, 669, 671, 937, 939, 1205, 1207, 1473, 1475, 1741, 1743, 2009, 2011,
268: 1318, 1344, 2503, 3496, 8878, 9147, 10223, 10490, 10567, 12104, 15976, 17217, 17662, 18291, 20329, 20981,
269: 4, 9, 11, 13, 17, 19, 21, 26, 34, 37, 41, 49, 56, 61, 64, 65,
270: 21681, 91326, 108670, 142276, 169376, 229538, 291866, 332518, 359074, 379128, 683734, 752886, 840641, 934138, 1003783, 1021127,
271: 33, 35, 101, 103, 169, 171, 237, 239, 305, 307, 373, 375, 441, 443, 509, 511,
272: 8, 13, 14, 25, 27, 29, 34, 50, 53, 55, 64, 71, 76, 92, 97, 103,
273: 737, 1681, 2193, 2465, 3249, 4193, 4353, 5377, 6321, 6577, 6849, 7262, 7673, 7889, 8833, 8904,
274: 21, 34, 76, 89, 131, 144, 186, 199, 241, 254, 296, 309, 351, 364, 406, 419,
275: 5, 7, 17, 19, 22, 29, 31, 41, 43, 45, 47, 53, 55, 65, 67, 77,
276: 1552307, 1705213, 1911022, 2090520, 2250901, 2406298, 4049464, 4553602, 4602354, 4648892,
277: 163, 235, 361, 457, 557, 571, 673, 833, 856, 862, 904, 961, 1360, 1432, 1654, 1669,
278: 14, 32, 59, 61, 70, 73, 86, 116, 125, 154, 187, 209, 218, 233, 247, 268,
279: 6, 9, 11, 13, 15, 29, 31, 41, 43, 49, 51, 64, 69, 71, 76, 89,
280:
281: 17, 25, 46, 65, 73, 95, 113, 121, 161, 169, 187, 209, 217, 236, 257, 265,
282: 19139, 25715, 33608, 60230, 64899, 65776, 69000, 97353, 105522, 113415, 125087, 140037, 144706, 145583, 148807, 185329,
283: 141, 143, 425, 427, 493, 709, 711, 993, 995, 1013, 1277, 1279, 1303, 1525, 1561, 1563,
284: 4, 11, 19, 20, 26, 34, 37, 39, 41, 49, 56, 64, 71, 77, 79, 86,
285: 12, 25, 45, 53, 65, 129, 131, 133, 153, 155, 157, 221, 233, 241, 261, 274,
286: 83, 204, 370, 491, 657, 778, 944, 1065, 1231, 1352, 1518, 1639, 1805, 1926, 2092, 2213,
287: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 77, 79, 89, 91,
288: 613, 849, 1242, 1801, 5033, 5118, 5354, 5747, 6306, 9623, 9859, 10252, 10641, 10811, 12834, 14128,
289: 59, 86, 129, 161, 204, 231, 235, 349, 376, 449, 481, 494, 521, 639, 666, 769,
290: 98, 193, 389, 484, 680, 775, 971, 1066, 1262, 1357, 1553, 1648, 1844, 1939, 2135, 2230,
291: 145, 147, 437, 439, 729, 731, 1021, 1023, 1313, 1315, 1605, 1607, 1897, 1899, 2189, 2191,
292: 334, 733, 1546, 1603, 2899, 4162, 6148, 6163, 6442, 7516, 7639, 8770, 8950, 11164, 13744, 13984,
293: 8, 13, 17, 29, 34, 37, 41, 50, 55, 61, 65, 69, 71, 76, 85, 89,
294: 119, 176, 414, 471, 621, 709, 766, 1004, 1061, 1299, 1331, 1356, 1594, 1651, 1841, 1889,
295: 73, 75, 79, 221, 223, 369, 371, 517, 519, 601, 665, 667, 781, 813, 815, 961,
296: 10, 23, 43, 56, 76, 89, 109, 122, 142, 155, 175, 188, 191, 208, 221, 241,
297: 1073, 1193, 1489, 3153, 3577, 3713, 3873, 5961, 6193, 6257, 8345, 8641, 10729, 11025, 13113, 13409,
298: 116, 183, 415, 482, 714, 781, 1013, 1080, 1312, 1379, 1611, 1678, 1910, 1977, 2209, 2276,
299: 4, 5, 7, 9, 11, 17, 19, 26, 29, 31, 34, 41, 43, 49, 51, 53,
300: 85, 216, 386, 517, 687, 818, 988, 1119, 1289, 1420, 1590, 1721, 1891, 2022, 2192, 2323,
301: 605, 905, 1813, 2113, 3021, 3321, 4229, 4529, 5437, 5737, 6645, 6945, 7853, 8153, 9061, 9361,
302: 13, 43, 59, 86, 100, 101, 142, 149, 157, 203, 221, 239, 260, 268, 307, 356,
303: 37, 39, 113, 115, 189, 191, 265, 267, 341, 343, 417, 419, 493, 495, 569, 571,
304: 31, 121, 184, 426, 489, 731, 794, 1024, 1036, 1099, 1234, 1341, 1369, 1404, 1646, 1648,
305: 16, 33, 35, 49, 65, 67, 86, 118, 137, 145, 161, 169, 188, 220, 239, 241,
306: 39295, 209680, 233628, 280597, 510235, 624746, 1391016, 1558947, 1806082, 2229128, 2234345, 3941879, 3950685, 4182876, 4714291, 4734928,
307: 8, 12, 13, 15, 21, 23, 34, 41, 43, 51, 57, 59, 65, 67, 69, 71,
308: 104, 205, 413, 514, 722, 823, 1031, 1132, 1340, 1441, 1649, 1750, 1958, 2059, 2267, 2368,
309: 9, 21, 49, 61, 89, 94, 101, 125, 129, 141, 169, 181, 185, 209, 216, 221,
310: 27547, 151813, 179050, 206284, 210235, 212725, 233830, 261997, 316780, 363869, 398701, 441046, 468283, 495517, 514084, 523063,
311: 5, 7, 14, 17, 19, 25, 27, 29, 31, 41, 43, 53, 55, 64, 65, 67,
312: 173401, 1128992, 3962268, 4045213,
313: 201, 809, 1257, 1569, 2329, 2521, 2737, 3769, 4081, 5313, 6281, 6353, 6593, 7297, 8281, 8634,
314: 4, 6, 8, 11, 13, 19, 26, 29, 34, 41, 49, 50, 55, 56, 64, 71,
315: 157, 159, 191, 473, 475, 789, 791, 900, 1105, 1107, 1421, 1423, 1737, 1739, 2053, 2055,
316: 17434, 54523, 82738, 121645, 205417, 259624, 287520, 351235, 368038, 518928, 528121, 565527, 613396, 673624, 850827, 859388,
317: 13, 14, 17, 37, 41, 52, 61, 65, 85, 89, 105, 107, 109, 112, 113, 116,
318: 144, 175, 463, 494, 782, 813, 989, 1101, 1132, 1420, 1451, 1739, 1770, 2058, 2089, 2377,
319: 9, 11, 29, 31, 49, 51, 69, 71, 89, 91, 109, 111, 121, 129, 131, 149,
320: 106, 215, 418, 427, 536, 748, 857, 1069, 1178, 1390, 1499, 1711, 1820, 2032, 2141, 2353,
321: 22, 139, 183, 300, 344, 449, 461, 505, 622, 666, 769, 783, 827, 944, 988, 1105,
322: 18, 305, 341, 628, 664, 951, 987, 1123, 1274, 1310, 1342, 1597, 1633, 1920, 1956, 2243,
323: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 77, 79, 89, 91,
324: 14, 51, 79, 116, 144, 181, 209, 246, 274, 311, 339, 376, 404, 441, 469, 506,
325: 653, 977, 1957, 2281, 3261, 3585, 4565, 4889, 5869, 6193, 7173, 7497, 8477, 8801, 9781, 10105,
326: 110, 158, 217, 437, 544, 764, 871, 1091, 1198, 1418, 1525, 1745, 1852, 2072, 2179, 2399,
327: 51, 81, 83, 117, 217, 239, 245, 247, 253, 271, 293, 409, 411, 443, 519, 557,
328: 48, 281, 377, 610, 706, 939, 1035, 1268, 1364, 1597, 1693, 1926, 2022, 2255, 2351, 2584,
329: 4, 10, 11, 17, 19, 21, 23, 25, 26, 34, 41, 43, 49, 56, 64, 65,
330:
331: 165, 167, 497, 499, 829, 831, 919, 1161, 1163, 1255, 1493, 1495, 1633, 1825, 1827, 2059,
332: 38, 73, 149, 184, 260, 295, 371, 406, 482, 517, 593, 628, 704, 739, 815, 850,
333: 177, 181, 469, 473, 502, 669, 697, 701, 989, 993, 1001, 1217, 1221, 1509, 1513, 1737,
334: 64, 66, 118, 144, 172, 269, 401, 586, 604, 736, 919, 939, 1056, 1071, 1274, 1406,
335: 5, 7, 8, 13, 15, 17, 19, 29, 31, 34, 41, 43, 50, 53, 55, 65,
336: 38756, 63018, 74141, 156367, 204897, 229159, 240282, 322508, 371038, 395300, 406423, 462702, 488649, 537179, 540210, 561441,
337: 81, 129, 209, 378, 545, 625, 961, 993, 1041, 1057, 1262, 1377, 1457, 1559, 1793, 1873,
338: 74, 112, 227, 314, 451, 538, 566, 656, 701, 790, 905, 922, 1129, 1169, 1244, 1468,
339: 9, 11, 16, 29, 31, 33, 35, 49, 51, 69, 71, 89, 91, 101, 103, 109,
340: 32, 309, 373, 650, 714, 925, 991, 1055, 1332, 1396, 1673, 1737, 2014, 2078, 2355, 2419,
341: 13, 17, 20, 37, 41, 61, 65, 77, 85, 89, 94, 109, 113, 133, 134, 137,
342: 629, 757, 813, 1434, 2379, 2787, 3296, 3963, 4024, 4171, 4663, 6124, 6252, 6308, 7986, 8002,
343: 51, 57, 73, 79, 85, 87, 257, 259, 311, 317, 333, 339, 363, 429, 431, 571,
344: 4, 11, 19, 22, 24, 26, 34, 41, 47, 49, 56, 64, 71, 79, 86, 91,
345: 1385, 1729, 4153, 4497, 6921, 7265, 9689, 10033, 12457, 12801, 15225, 15569, 17993, 18337, 20761, 21105,
346: 18043, 46129, 73588, 112318, 143659, 158446, 161701, 175930, 234571, 248218, 248800, 321805, 354982, 377884, 406318, 419869,
347: 5, 7, 17, 19, 28, 29, 31, 41, 43, 53, 55, 57, 59, 65, 67, 77,
348: 18496, 38389, 45369, 55143, 65962, 110981, 137854, 147628, 158447, 203466, 230339, 240113, 250932, 295951, 318638, 322824,
349: 6, 9, 21, 29, 41, 49, 61, 64, 76, 85, 89, 97, 99, 101, 111, 129,
350: 14, 25, 53, 64, 92, 103, 131, 142, 170, 181, 209, 220, 248, 259, 287, 298,
351: 21, 23, 65, 67, 109, 111, 153, 155, 197, 199, 241, 243, 285, 287, 329, 331,
352: 2426, 3978, 4012, 5590, 6967, 8668, 13421, 13528, 16822, 18118, 20953, 23437, 25572, 26191, 31294, 33429,
353: 58, 65, 97, 101, 119, 208, 217, 235, 239, 257, 289, 296, 356, 412, 449, 463,
354: 141, 144, 214, 496, 569, 851, 924, 1171, 1206, 1279, 1561, 1634, 1654, 1916, 1989, 2271,
355: 79, 177, 179, 211, 295, 517, 533, 535, 664, 889, 891, 1245, 1247, 1327, 1336, 1601,
356: 8, 13, 16, 29, 34, 35, 50, 55, 67, 69, 71, 76, 86, 92, 97, 113,
357: 717, 1073, 2149, 2505, 3581, 3937, 5013, 5369, 6445, 6801, 7877, 8233, 9309, 9665, 10553, 10741,
358:
359: 4, 5, 7, 9, 11, 17, 19, 26, 29, 31, 34, 41, 43, 49, 51, 53,
360: 3782, 5701, 8283, 8758, 9995, 10354, 10905, 17557, 17631, 18203, 21680, 27834, 29240, 29812, 31938, 33496,
361: 1017, 1297, 1449, 1809, 4345, 4573, 4705, 5041, 5329, 5716, 5734, 7241, 7601, 8870, 10137, 10497,
362: 10, 23, 31, 43, 56, 76, 89, 109, 122, 142, 155, 175, 188, 208, 221, 241,
363: 13, 15, 25, 27, 41, 43, 64, 69, 71, 77, 79, 97, 99, 118, 125, 127,
364: 74, 291, 439, 656, 804, 1021, 1169, 1386, 1534, 1751, 1899, 2116, 2264, 2481, 2629, 2846,
365: 13, 17, 37, 41, 61, 62, 65, 85, 89, 109, 113, 121, 133, 137, 157, 161,
366: 2109, 11743, 15222, 31935, 55092, 64009, 100279, 136432, 149545, 166258, 189415, 198332, 234602, 270755, 283868, 300581,
367: 45, 47, 61, 79, 137, 139, 157, 211, 229, 231, 295, 313, 321, 323, 413, 415,
368: 40, 83, 163, 191, 206, 286, 329, 409, 452, 532, 575, 655, 698, 778, 821, 901,
369: 36, 81, 129, 149, 221, 241, 289, 334, 401, 406, 449, 519, 561, 591, 593, 609,
370: 160, 211, 531, 582, 902, 953, 1273, 1324, 1644, 1695, 2015, 2066, 2386, 2437, 2757, 2808,
371: 5, 7, 17, 19, 29, 31, 32, 41, 43, 53, 55, 61, 63, 65, 67, 77,
372: 4477, 10072, 12683, 14546, 16784, 28722, 34467, 36928, 38791, 41029, 52967, 53302, 53629, 60932, 61173, 63036,
373: 29, 33, 37, 45, 65, 67, 69, 74, 79, 120, 133, 153, 169, 172, 205, 211,
374: 4, 11, 19, 26, 34, 41, 49, 56, 64, 71, 74, 79, 86, 94, 101, 109,
375: 93, 95, 281, 283, 469, 471, 657, 659, 845, 847, 1033, 1035, 1221, 1223, 1409, 1411,
376: 144, 233, 521, 610, 898, 987, 1275, 1364, 1652, 1741, 2029, 2118, 2406, 2495, 2783, 2872,
377: 8, 13, 17, 25, 29, 34, 50, 55, 57, 65, 71, 73, 76, 92, 97, 113,
378: 1517, 3412, 12508, 18951, 24634, 25771, 31077, 33732, 43584, 44723, 46616, 56849, 57986, 61778, 65947, 76938,
379: 9, 11, 29, 31, 37, 39, 49, 51, 56, 69, 71, 89, 91, 109, 111, 113,
380: 128, 211, 253, 393, 417, 445, 509, 634, 646, 750, 890, 989, 1015, 1145, 1271, 1396,
381: 445, 765, 1145, 2293, 2617, 2673, 3821, 4117, 4201, 5349, 5729, 6289, 6877, 7257, 7433, 7929,
382: 4597, 13404, 14936, 16853, 27451, 29492, 38299, 39831, 41748, 42184, 54387, 63194, 64726, 66643, 79282, 88089,
383: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 77, 79, 89, 91,
384: 6, 21, 29, 34, 41, 43, 64, 76, 89, 99, 111, 120, 131, 134, 144, 146,
385: 24705, 25089, 74113, 74497, 123521, 123905, 172929, 173313, 222337, 222721, 271745, 272129, 321153, 321537, 370561, 370945,
386: 44, 85, 173, 214, 302, 343, 431, 472, 560, 601, 689, 730, 818, 859, 947, 988,
387: 13, 98, 157, 191, 193, 195, 235, 239, 271, 353, 497, 579, 581, 583, 611, 693,
388: 38512, 45901, 83098, 101917, 168436, 205391, 213562, 238456, 266464, 390557, 430624, 476524, 483526, 518536, 536041, 545768,
389: 4, 9, 11, 13, 14, 17, 19, 21, 25, 26, 34, 37, 41, 49, 51, 53,
390: 137, 254, 528, 645, 919, 1036, 1310, 1427, 1701, 1818, 2092, 2209, 2483, 2600, 2874, 2991,
391: 13, 15, 41, 43, 64, 69, 71, 97, 99, 125, 127, 153, 155, 181, 183, 209,
392: 74, 130, 263, 523, 538, 656, 916, 922, 1049, 1169, 1309, 1442, 1633, 1702, 1751, 1835,
393: 433, 1577, 1969, 2593, 3081, 4729, 5121, 7881, 8273, 11033, 11358, 11425, 14185, 14577, 15395, 17337,
394: 159, 236, 289, 484, 554, 631, 939, 947, 949, 1026, 1344, 1369, 1421, 1444, 1546, 1661,
395: 5, 7, 10, 17, 19, 21, 23, 29, 31, 41, 43, 53, 55, 56, 65, 67,
396: 41672, 81734, 94693, 120794, 137999, 151960, 198885, 238947, 251906, 278007, 295212, 309173, 356098, 396160, 409119, 435220,
397: 73, 797, 1193, 2109, 2113, 2389, 2785, 3981, 4377, 4429, 4996, 5149, 5573, 5969, 5977, 6661,
398: 8, 13, 14, 20, 29, 34, 37, 50, 55, 71, 76, 77, 92, 94, 97, 112,
399: 9, 11, 29, 31, 49, 51, 69, 71, 89, 91, 109, 111, 129, 131, 149, 151,
400: 164191, 232792, 244621, 248812, 396982, 477013, 506464, 645394, 713995, 725824, 730015, 878185, 958216, 1069468, 1126597, 1195198,
401: 49, 65, 68, 133, 145, 161, 241, 257, 269, 334, 337, 353, 433, 449, 470, 529,
402: 92, 311, 495, 714, 898, 1117, 1301, 1520, 1704, 1923, 2107, 2326, 2510, 2729, 2913, 3132,
403: 33, 193, 201, 203, 219, 299, 605, 607, 871, 1009, 1011, 1057, 1191, 1297, 1413, 1415,
404: 4, 11, 19, 26, 34, 41, 49, 56, 64, 71, 79, 86, 94, 101, 109, 116,
405: 29, 41, 57, 85, 97, 117, 141, 146, 153, 197, 209, 253, 260, 265, 289, 309,
406: 186, 221, 593, 628, 1000, 1035, 1407, 1442, 1814, 1849, 2221, 2256, 2628, 2663, 3035, 3070,
407: 5, 7, 16, 17, 19, 29, 31, 33, 35, 41, 43, 53, 55, 65, 67, 77,
408: 5316, 5727, 14314, 15543, 17997, 18047, 20764, 31901, 40899, 42128, 44582, 58486, 62652, 67484, 68713, 71167,
409: 41, 49, 81, 121, 124, 129, 201, 209, 281, 286, 289, 329, 361, 369, 441, 449,
410: 136, 275, 547, 686, 958, 1037, 1097, 1369, 1508, 1780, 1919, 2191, 2330, 2602, 2741, 3013,
411: 205, 207, 265, 617, 619, 1029, 1031, 1067, 1247, 1441, 1443, 1633, 1725, 1853, 1855, 2265,
412: 69, 176, 237, 302, 356, 463, 589, 650, 664, 897, 951, 1002, 1058, 1063, 1259, 1415,
413: 13, 17, 22, 37, 41, 47, 61, 65, 85, 89, 91, 93, 109, 113, 116, 133,
414: 84, 331, 499, 746, 914, 1161, 1329, 1576, 1744, 1991, 2111, 2159, 2406, 2574, 2821, 2989,
415: 25, 27, 77, 79, 129, 131, 181, 183, 233, 235, 285, 287, 337, 339, 389, 391,
416: 140, 277, 557, 694, 974, 1111, 1391, 1528, 1808, 1945, 2225, 2362, 2642, 2779, 3059, 3196,
417: 56, 65, 153, 265, 353, 362, 474, 571, 609, 683, 769, 780, 892, 989, 1025, 1057,
418: 1675, 2959, 4558, 9298, 9481, 10846, 11086, 11733, 14512, 17992, 19435, 21274, 22627, 24301, 25171, 26599,
419: 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 19, 26, 29, 31, 34, 41,
420:
421: 489, 781, 845, 1265, 1429, 1721, 1985, 2257, 2533, 2549, 2953, 3197, 3489, 4025, 4221, 4317,
422: 46, 95, 187, 236, 328, 377, 469, 518, 610, 659, 751, 800, 892, 941, 1033, 1082,
423: 17, 59, 79, 105, 107, 231, 273, 317, 319, 529, 531, 597, 639, 741, 743, 811,
424: 16, 69, 101, 154, 186, 239, 271, 324, 356, 409, 441, 494, 526, 579, 611, 664,
425: 17, 25, 65, 70, 73, 113, 121, 143, 161, 169, 209, 217, 257, 265, 283, 305,
426: 62, 365, 489, 792, 916, 1219, 1343, 1646, 1770, 2073, 2197, 2500, 2624, 2927, 3051, 3354,
427: 213, 215, 641, 643, 1069, 1071, 1497, 1499, 1925, 1927, 2353, 2355, 2781, 2783, 3209, 3211,
428: 10, 12, 14, 23, 25, 43, 53, 56, 64, 76, 89, 92, 103, 109, 122, 131,
429: 9, 21, 44, 49, 61, 64, 89, 101, 129, 141, 169, 171, 173, 181, 209, 221,
430: 8314, 8665, 13360, 30259, 30376, 33403, 43579, 45152, 46618, 50857, 59830, 63022, 71200, 73291, 77692, 81175,
431: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 77, 79, 89, 91,
432: 192596, 371946, 504011, 646037, 917528, 946539, 1106314, 1252670, 1287308, 1591539, 1716846, 1787425, 1939406, 2280612, 2344694, 2476886,
433: 92, 97, 113, 125, 309, 321, 337, 342, 393, 497, 526, 545, 559, 561, 743, 769,
434: 4, 11, 19, 26, 28, 34, 41, 49, 56, 59, 64, 71, 79, 86, 94, 101,
435: 217, 219, 653, 655, 1089, 1091, 1525, 1527, 1961, 1963, 2397, 2399, 2833, 2835, 3269, 3271,
436: 130, 208, 229, 337, 634, 645, 646, 666, 982, 1082, 1103, 1519, 1540, 1956, 1977, 2393,
437: 13, 14, 17, 37, 41, 57, 61, 65, 73, 74, 85, 89, 109, 113, 116, 133,
438: 2194, 3588, 8453, 14488, 16459, 18716, 21096, 22388, 28097, 29851, 32048, 35186, 36784, 36877, 39509, 39966,
439: 9, 11, 21, 23, 25, 29, 31, 34, 49, 51, 65, 67, 69, 71, 76, 89,
440: 8, 13, 29, 34, 50, 55, 71, 76, 92, 97, 113, 118, 134, 139, 155, 160,
441: 33, 103, 105, 118, 129, 137, 305, 313, 324, 337, 339, 409, 521, 545, 560, 577,
442: 4429, 50503, 54047, 72651, 95244, 141318, 144862, 163466, 186059, 232133, 235677, 254281, 276874, 322948, 326492, 345096,
443: 5, 7, 17, 19, 28, 29, 31, 38, 41, 43, 53, 55, 65, 67, 73, 75,
444: 179, 266, 624, 711, 1069, 1156, 1514, 1601, 1959, 2046, 2404, 2491, 2849, 2936, 3294, 3381,
445: 22, 217, 289, 484, 625, 673, 781, 802, 841, 893, 1108, 1303, 1337, 1444, 1600, 1621,
446: 74, 148, 299, 439, 595, 746, 1042, 1193, 1489, 1640, 1936, 2087, 2383, 2534, 2830, 2981,
447: 13, 15, 17, 41, 43, 51, 59, 69, 71, 79, 97, 99, 125, 127, 148, 153,
448: 51187, 78127, 84247, 102373, 116458, 122578, 131556, 168374, 226297, 246051, 262666, 275710, 325524, 328198, 385692, 392167,
449: 4, 11, 19, 26, 34, 41, 49, 56, 64, 71, 79, 86, 94, 101, 109, 116,
450: 122, 265, 329, 573, 780, 1000, 1024, 1178, 1231, 1475, 1682, 1926, 2133, 2377, 2584, 2828,
451: 225, 227, 677, 679, 685, 789, 919, 1129, 1131, 1387, 1423, 1581, 1583, 1693, 1873, 2033,
452: 59, 86, 133, 152, 157, 301, 494, 521, 568, 592, 605, 754, 929, 956, 1003, 1027,
453: 909, 1361, 2725, 3177, 4541, 4993, 6357, 6809, 8173, 8625, 9989, 10441, 11805, 12257, 13621, 14073,
454: 6, 14, 27, 29, 41, 51, 64, 76, 79, 99, 111, 116, 118, 134, 144, 146,
455: 5, 7, 17, 19, 20, 29, 31, 37, 39, 41, 43, 53, 55, 65, 67, 77,
456:
457: 361, 1833, 1849, 2289, 5209, 5497, 5713, 5953, 9161, 9617, 11617, 12825, 13281, 14737, 15961, 16489,
458: 16, 35, 67, 86, 118, 137, 149, 169, 188, 220, 239, 271, 290, 322, 326, 341,
459: 9, 11, 24, 29, 31, 45, 47, 49, 51, 69, 71, 89, 91, 109, 111, 129,
460: 56243, 71915, 155358, 207910, 249400, 282745, 301956, 317628, 395078, 401071, 453623, 547669, 563341, 646784, 649548, 699336,
461: 8, 10, 13, 17, 23, 29, 34, 37, 41, 43, 45, 50, 55, 56, 61, 65,
462: 2924772,
463: 13, 51, 57, 59, 79, 103, 144, 157, 173, 175, 177, 213, 239, 271, 289, 291,
464: 4, 11, 19, 26, 32, 34, 41, 49, 56, 61, 64, 71, 79, 86, 94, 101,
465: 3729, 4193, 11185, 11649, 18641, 19105, 26097, 26561, 30865, 33553, 34017, 41009, 41473, 48465, 48929, 55921,
466: 130, 337, 646, 724, 982, 1912, 2500, 2629, 2839, 3046, 3355, 3691, 5209, 5338, 5548, 5755,
467: 5, 7, 14, 17, 19, 25, 27, 29, 31, 41, 43, 53, 55, 64, 65, 67,
468: 202, 267, 671, 736, 1140, 1205, 1609, 1674, 2078, 2143, 2547, 2612, 3016, 3081, 3485, 3550,
469: 9, 21, 46, 49, 61, 89, 101, 129, 141, 169, 181, 189, 209, 221, 249, 261,
470: 158, 313, 629, 784, 1100, 1255, 1571, 1726, 2042, 2197, 2513, 2668, 2984, 3139, 3455, 3610,
471: 85, 117, 119, 211, 353, 355, 575, 589, 591, 687, 750, 781, 825, 827, 841, 1061,
472: 87, 186, 353, 386, 494, 517, 560, 837, 859, 1033, 1121, 1288, 1332, 1429, 1461, 1506,
473: 14, 17, 25, 65, 73, 80, 113, 116, 121, 157, 161, 169, 187, 209, 217, 257,
474: 39, 56, 134, 151, 229, 246, 324, 341, 419, 436, 514, 531, 609, 626, 704, 721,
475: 13, 15, 33, 35, 41, 43, 50, 69, 71, 97, 99, 101, 103, 125, 127, 153,
476: 52, 70, 107, 211, 233, 266, 307, 370, 425, 521, 529, 584, 688, 743, 847, 902,
477: 233, 377, 957, 1341, 1433, 1709, 2673, 2817, 2869, 3345, 3781, 4149, 4781, 4953, 5113, 5221,
478: 30655, 40714, 50626, 53803, 98128, 98596, 104959, 114958, 120709, 142741, 146773, 165538, 185851, 286822, 360532, 370268,
479: 4, 5, 7, 9, 11, 17, 19, 26, 29, 31, 34, 41, 43, 49, 51, 53,
480: 38, 443, 519, 924, 1000, 1405, 1481, 1886, 1962, 2367, 2443, 2848, 2924, 3329, 3405, 3810,
481: 1153, 7713, 8193, 15370, 23137, 23617, 32545, 38561, 39041, 53985, 54465, 69409, 69889, 84833, 85313, 87964,
482: 8, 13, 22, 29, 34, 47, 50, 55, 71, 76, 91, 92, 97, 113, 116, 118,
483: 21, 23, 65, 67, 109, 111, 153, 155, 173, 197, 199, 237, 241, 243, 285, 287,
484: 96, 389, 581, 874, 1066, 1359, 1551, 1844, 2036, 2329, 2521, 2814, 3006, 3299, 3491, 3682,
485: 13, 17, 37, 41, 61, 65, 85, 89, 109, 113, 133, 137, 157, 161, 181, 183,
486: 1525283, 1543789, 2432077, 2612754, 3053976, 3935933, 3989992, 4246152,
487: 121, 123, 365, 367, 413, 519, 557, 591, 609, 611, 697, 771, 853, 855, 1097, 1099,
488: 164, 325, 653, 814, 1123, 1142, 1303, 1631, 1792, 2120, 2281, 2609, 2770, 3098, 3259, 3587,
489: 6, 21, 29, 41, 49, 57, 64, 76, 97, 99, 111, 118, 121, 129, 134, 146,
490: 94, 625, 1582, 2206, 2536, 2629, 2986, 3721, 4252, 5209, 5833, 6163, 6256, 7348, 7879, 8464,
491: 5, 7, 17, 19, 29, 31, 40, 41, 43, 53, 55, 65, 67, 77, 79, 81,
492: 86, 407, 579, 900, 1072, 1393, 1565, 1886, 2058, 2379, 2551, 2872, 3044, 3365, 3537, 3858,
493: 25, 53, 77, 113, 129, 157, 170, 229, 233, 261, 265, 324, 337, 365, 381, 417,
494: 4, 10, 11, 19, 21, 23, 26, 34, 41, 43, 49, 56, 64, 71, 76, 79,
495: 61, 63, 185, 187, 309, 311, 433, 435, 557, 559, 681, 683, 805, 807, 929, 931,
496: 141, 356, 638, 853, 1135, 1350, 1632, 1847, 2129, 2344, 2626, 2841, 3123, 3338, 3620, 3835,
497: 49, 65, 82, 101, 145, 161, 167, 208, 217, 239, 241, 257, 331, 337, 353, 356,
498: 96306, 137224, 255988, 288423, 441117, 512971, 521454, 577841, 618759, 633232, 680213, 769958, 897203, 922652, 1059376, 1100294,
499: 9, 11, 29, 31, 49, 51, 69, 71, 89, 91, 109, 111, 129, 131, 149, 151,
500: 166, 266, 335, 667, 836, 1168, 1337, 1669, 1838, 2170, 2339, 2671, 2680, 2840, 3172, 3341,
501: 191, 596, 862, 904, 989, 1005, 1505, 2853, 3013, 3070, 3497, 3513, 3845, 4314, 4561, 4985,
502: 2692, 2911, 3112, 3877, 3979, 5842, 6037, 6232, 6319, 7136, 7162, 8980, 9108, 10576, 10798, 10951,
503: 5, 7, 8, 13, 15, 17, 19, 29, 31, 34, 41, 43, 50, 53, 55, 65,
504: 201, 304, 706, 809, 1211, 1314, 1716, 1819, 2221, 2324, 2726, 2829, 3231, 3334, 3736, 3839,
505: 45, 65, 89, 185, 208, 241, 265, 298, 321, 417, 441, 461, 551, 553, 593, 617,
506: 14, 25, 53, 64, 92, 103, 131, 142, 170, 181, 209, 220, 248, 259, 287, 298,
507: 211, 253, 255, 313, 319, 613, 657, 761, 763, 977, 1269, 1271, 1359, 1379, 1551, 1673,
508: 11062, 25876, 47842, 53278, 58048, 68602, 73804, 78646, 86431, 121423, 121879, 129511, 136693, 164095, 168865, 179419,
