8X9,1X081X507,748X958
8XX,7E214062E,27X93X56
8XE,259X499E996X,9EX84E5E69
8E0,15E,6
8E1,1E30X86X885X5392497839461,795094E6805339069265290
8E2,4XEX07X031,178X408E6
8E3,1EE,8
8E4,22E,9
8E5,138X1673442956E4471770E362X9,531511X3EE5E4E3X9192E44674
8E6,2EE,10
8E7,51E72711824334369E2E59616422,18841XEX1888831272636906X03
8E8,45E,16
8E9,5EE,20
8EX,8EE,30
8EE,30,1
900,1,0
901,1601,60
902,901,30
903,601,20
904,461,16
905,16380642689,610EX8XE8
906,301,10
907,56274E0X51750E1EX9160008,1X01E072E68966E1X770459
908,231,9
909,201,8
90X,14E9309651564723816048E73017,577E606332EX384X2336864526
90E,55680182,1991499
910,161,6
911,760E7916287E75,25X643653E190
912,35X8EX19,11X827X
913,941E8,3121
914,26901,X23
915,307229,10154
916,101,4
917,20928633X,8243493
918,9672X7,31XE0
919,252X825117X67047,9803XE56783790
91X,1877XEX38797E8E223X63345,69X40458139899691E6X76
91E,29X301X60,E229357
920,91,3
921,2849273617283594E387E19059X5365082013X82801,X843544080E5066740X099E628445X0127809X740
922,418X15183,144E943X
923,1280601,4X0E4
924,94E7E6797X2X58E936E3090601947,3131012E11903495103300526476
925,32409,1078
926,1585,5X
927,31768,1049
928,7947,269
929,3989X28XE7964001E,1307X35X9767XX58
92X,5014X5,17946
92E,E209591798X6X,3811EX131233
930,61,2
931,310388867EX047,10204X1114090
932,740E188X7,24E30940
933,22144,86E
934,71X586E7E40EE,242389310006
935,321E49913,10635E34
936,5968811,1X9X0X
937,72XX7,2460
938,2E22X7,E650
939,420170306E5797160115,1447XX7XE278E421920
93X,777,26
93E,168740,6167
940,3601,119
941,2975,E0
942,96071743,31378X2
943,20372X2,7E415
944,E1E52094X4E206001,37945X4XE2X16860
945,28E25958EXX7,X915669960
946,1X8301,74E0
947,36X7,120
948,56143,196E
949,1248X115,4842X0
94X,442E254420X22164308E52617,15055296540734XE98647496
94E,73E189,247E8
950,3878948287,1266E936X
951,1E0E621272073EEEE,76279X94X955800
952,1008013,3E138
953,402905808,13848733
954,119461,4599
955,4507E1X35E09X2764708222X9,153110590032693XX8373X48
956,322X56855,10525688
957,11X563X,46133
958,368575E,11X616
959,1275E,490
95X,979995706383455206680E447134145,3172E4793838888XE1512366519636
95E,960,31
960,31,1
961,1,0
962,1703,62
963,962,31
964,22686E92894280X7,87306XE7854020
965,2EE61E009,E78E564
966,25911825705,9772E2042
967,1539087E075,572964010
968,60621701,1E56019
969,7EE931X715,270564668
96X,863024317,29079656
96E,5X3319E13,1X85E714
970,3XE5,132
971,1769E6E010803X93X23550915021903E3X2847X080771704XX88506399461,639E564755842083X0XX1E15963XX06698X56732800362537144X01E930
972,4431031,14X506
973,525484,18199
974,X017,329
975,4249404569,143011908
976,103X7,3E8
977,60X122,1E579
978,11368E721947,4348986246
979,262307,9878
97X,195980494663E31,6XE8E1X1X8XX6
97E,305E475,E8XE0
980,XX7,36
981,20X7,80
982,7315,240
983,5E915,1E08
984,48994061,162E756
985,3135604253,EE7E0574
986,1768285,633X2
987,16X2557E488566X284E808,606X59997151846X5499
988,315,10
989,5214E422524XE805X81E,17XE8X8029054709864
98X,3172733763E430006X92017,100736E3X138460E149296
98E,372E2,11X3
990,30161,E6X
991,1375,50
992,63,2
993,2207,84
994,240314E801,8E652789
995,X71956E084794EE27367221778522X9,34793848483638EE9097X5E0E63288
996,527,18
997,104875882,3E614X9
998,1E75720369,76636168
999,52X2639923461,18092XE251E0
99X,18570X814X818E,664586126996
99E,7464324,242X99
9X0,105415,3E76
9X1,2512930099X7274201,933E4993E5X794X0
9X2,7055X6503,22XE7872
9X3,7482,243
9X4,3X0675,127E6
9X5,5809,198
9X6,341X7315,10941X8
9X7,X52588790XE63986018468,339E557823271X3328073
9X8,201429,7802
9X9,107,4
9XX,33766EE,107150
9XE,199738160X,6E12E789
9E0,1E75,76
9E1,26816895X0461,98X3X412990
9E2,7853,254
9E3,924,2E
9E4,2X280277745,XX2881763
9E5,25E9949E801E5795969,960898194E3064X48
9E6,2X2X615993E,XX250X528
9E7,40219X,13319
9E8,105EEE,3E60
9E9,XE04X854645EE,35591143X860
9EX,19593676813EE,696X4875640
9EE,59667872E739678740,1X000126309614415
X00,501,17
X01,16345460XE76373E331555E,5941E7988030X84626810
X02,X03,32
X03,32,1
X04,1,0
X05,1809,64
X06,X05,32
X07,856X477E83940908,280609X22440E79
X08,503,17
X09,78X4E315,25338X8
X0X,3467941899X17,10943X315116
X0E,2139E769X340E382,7E86E2EX540X03
X10,107807,3E92
X11,317013581125920332399679736E87669305E435171751EE10461,E9E950X6683E8E54E0E4201X948E3977X76E3560E7595716690
X12,5E0X1829953,1X4484E564
X13,11904,43E
X14,17XE547,63193
X15,989X03723113,30885719XE4
X16,3465EX9495415,108X85408X84
X17,12993E0902X18895X305E7582,47X26315655993776E31989
X18,8014009,262262
X19,1378E031517477256047,4XE3687922EE422070
X1X,1715,60
X1E,109,4
X20,379505,11895
X21,2534982X5X3176228764201,9220655596E3276E39920
X22,3077185985973E03,E593551X5499E2
X23,19563422,688245
X24,2321452X93E3813560X7,8617X803EE78216780
X25,307E75,E590
X26,308E,E6
X27,1E7E9260274861E49512EE80597468,74X26E948905E094127384020429
X28,7EE,26
X29,36E33502015E,11513715150
X2X,36980EX056726815,114678476239870
X2E,231147,8570
X30,298E315,X6594
X31,27581743611EE238474X7,99E1562E4X130967600
X32,59345,1976
X33,15849E4,56339
X34,X3917,3273
X35,10E755777X0EX04589699056X92376X9,40638727X5528074981088582E7734
X36,65,2
X37,354894760744XE4E894122,10X9529X22X290X864479
X38,E93,38
X39,75E,24
X3X,64308EE,1E8X30
X3E,27X1940,9XE07
X40,7047,223
X41,1350085119548201,4964905134E020
X42,37143,114X
X43,3359X,1033
X44,15665061,554X66
X45,327834X632464791009,10000980X65113E238
X46,3E5766745,128X1E92
X47,98,3
X48,1E45,73
X49,2637X83674647,949558575E0
X4X,52420X974X7,173E740100
X4E,9494380X0875704E096X,2XE5677536404406723
X50,109258027,3E57684
X51,1223087679629672712597XEXX7,44898440510X0876E73032460
X52,11X6010593,43679308
X53,287EE,X14
X54,8743EE,27E96
X55,4012175,12X650
X56,62189X2855,1XE15E448
X57,178006X,60E53
X58,175,6
X59,196945EE,67E360
X5X,143593890X7,5044997X0
X5E,25E5621X04548760,92E75351236417
X60,5091,169
X61,439983E515,13E9E7420
X62,4018EX425431643,12X21X05X2E232
X63,362,11
X64,14E2358266E4X149241820839622547,52758EX874466E4845997X48769E6
X65,15169,534
X66,705,22
X67,X68,33
X68,33,1
X69,1,0
X6X,1917,66
X6E,X6X,33
X70,707,22
X71,413653461,13193290
X72,2X256313,X61088
X73,364,11
X74,27E897883EE,999744170
X75,813548X4521E3,25X335E61X98
X76,E1015,3498
X77,850XE0E32E695E46XE6EXX508582,26EE9559879822E85620X325919
X78,177E167EE,603E980
X79,1X0E9047,692670
X7X,177,6
X7E,565638,18433
X80,13531941,488845
X81,12674300975,455439970
X82,332X03,1000X
X83,66E8482,201X81
X84,4755E,14E6
X85,4603583X005X403E3,1462125594596978
X86,X50085,3224X
X87,10049X06X4308E8288449308,38143E3054EX2291E7X7E9
X88,54683,1787
X89,3542E575,1076010
X8X,8X1669X17,28481X16
X8E,9X,3
X90,8154947,2587E6
X91,3520X099367440X533208007E97X09E6X1XX2867917E212E446399XE8675646461,10678412831X6XX8604686X7330675E3755E992392186X316E3EX4E7XE7742330
X92,402853,12848
X93,752875,23230
X94,19050201,64X796
X95,11176E9X4X5714X9,3EEEE7E3E09094
X96,78911,242X
X97,3EX0012650EX275,12681099528030
X98,1126289,40282
X99,149X35E040115,5147X137060
X9X,3569778745,107789826
X9E,17X098EX42862X0,6042X71933685
XX0,67,2
XX1,21X5X0401XE589597410020X7,7X37643777482X117006740
XX2,735379,22672
XX3,47E3958642,14E921185
XX4,100E7488EE14X7,37EX34E41560
XX5,26451946139302009,92664X32XE45438
XX6,245044X68E,874E717X
XX7,X70468,32613
XX8,E415,353
XX9,E600388698E719611507,3598372648X0486X824
XXX,283255X0E06917,9932379809E6
XXE,1E11X580E522,6EXE190513
XE0,1367541E,48595X
XE1,347601,10360
XE2,24E453239594031,8909990E67686
XE3,1208,43
XE4,1830X696516X19617,615850X86339913
XE5,1072182X046873,3982438466X4
XE6,193EEE,6540
XE7,37147059E0616XXX18E393047957322,1102E072148X30E0902X2E9EXXX983
XE8,113,4
XE9,8159XE75,2550730
XEX,2X65215,X5050
XEE,X6E252703E480,3234X900585E
E00,147,5
E01,6E052E500533X34X880001,210413639X73323979800
E02,94256403,2998732
E03,3E2062,12261
E04,27605771999200X19461,95X0X66883X40824X6
E05,49223E16250E796E75E,1526X00E0X9EX6E590
E06,227,8
E07,8EX483686X42838,2854E75X517X43
E08,293,X
E09,3015E,XX4
E0X,119620955685X2776110895017,418E7E786549529320453566
E0E,453,14
E10,567,18
E11,1856802E5144E882E558E4797X709X415142667X90461,6189E6E975X3146E85E8X17014075X599105E8EE490
E12,E13,34
E13,34,1
E14,1,0
E15,1X29,68
E16,E15,34
E17,120793E4552,426694053
E18,569,18
E19,455,14
E1X,290384X931745,9X806179886
E1E,134553013EXE20,47270024E965
E20,295,X
E21,14988E4874978658421E8584806629EE6X669570EX43161601,504233EX4092X3X3X4302445224882085221X85345105660
E22,229,8
E23,14X0X82,504E9
E24,125E29XE9547,43EX03EX86
E25,158E949,53778
E26,4864944580E,14X775165X
E27,1124961,3E370
E28,149,5
E29,8E9141,281X8
E2X,314402X84917,E190054E26
E2E,2E22117E52671858022,X5XX737E872332109
E30,115,4
E31,197E446820231E4X970214X596303086E36E417104051373799X069752504992X200461,65588X083682715032XXE4246622X6E8606204296876096105167E64X04581543EX30
E32,39884E303631,1175X6E3E06
E33,26821,918
E34,17XEX4X7,5E1E90
E35,92922X47229,28E8154728
E36,25XX6016471691,8X96E5240E36
E37,8582,263
E38,165E,56
E39,114363204544833461,3E7X921519E12590
E3X,2E098E7X8E,X50E0326
E3E,1X954,693
E40,E981,361
E41,720XX783304199633E93EE,2168851E03138X1506880
E42,8342015,255XE0
E43,568X1,1798
E44,665023377418278594801,1E32215E1459407571X0
E45,394883E9E336535611009,11568781403E61316124
E46,X15,30
E47,577384,18059
E48,69,2
E49,2647,90
E4X,2EX123463888E2677154X55417,X74514968X6196E99E8E5376
E4E,5226,165
E50,E60554X87,34X2X88X
E51,1089618870115,39258998460
E52,3X813,1198
E53,347,10
E54,180967E14X7,5E2195490
E55,16555E5495120E69,55539337644EX8
E56,4X81,154
E57,378XX507112856X7,10E02E41064E720
E58,5575E,1746
E59,3425EX715,EX4E100
E5X,8745,266
E5E,135509,4684
E60,120EE,41X
E61,3X8E31X90X4550X81795916872690E194801,119441333221217E26719E89E899E04X180
E62,8X66XE043,27497932
E63,300807,X758
E64,640711170836X7,1X494X82X56E0
E65,571X71440420062453,17934X70629037028
E66,19675905,64161X
E67,3901143521630706006968,112E19625E0024303X053
E68,16150401,53E613
E69,49369315,14X2528
E6X,1501,50
E6E,448XE41E982,1360286113
E70,246X8647,848EX6
E71,26X38X20EE746808X3X407611425E11X6292892637526003461,90933433187099539543X21947442745X7427124287X64E30
E72,2960898E,9X0916
E73,324E784,E33X3
E74,17715,590
E75,433EEEE93E13,1308818X954
E76,23321X4E8091,7EE6285X06
E77,44331298113X82,133XEE6414439
E78,9585783X0444X147,293E51808893406
E79,17XX7,5X0
E7X,44X735701X276068EE,135XX3414X233EE30
E7E,E80,35
E80,35,1
E81,1,0
E82,1E43,6X
E83,E82,35
E84,14414E3XEX2217E0X8E20629778E3461,494233958071E55261X7E3193E0176
E85,5662X9809,17543018
E86,6X26X98685,2003X9E32
E87,3X78550447908,1176360330X3
E88,2427E45,82XE9
E89,8482089E38258X262915E,254933504X63353435E0
E8X,13X17,476
E8E,65XE53X66X,1X8X02323
E90,27EE,94
E91,81E101822758510125628X0EX04E553461,24685810182E6762768E676589824X590
E92,4068293,121X78
E93,100554,3613
E94,172X20549X93901,573230XE11823
E95,X4588013E58XXE162X9,3031553EEE99806734
E96,E60E91415,34265210
E97,E6824993701EE672E5893764662X782,3445E4XX3076353111E80E652EXX69
E98,6E169,2024
E99,281047,9404
E9X,21XEX878742477,76560389E706
E9E,795475,23210
EX0,4343E,12E2
EX1,6X7,20
EX2,26218761188846043,89269242677597X
EX3,258742,876E
EX4,4547,136
EX5,1539X98E96X87654040E75X2X4E2672XX76409,503E0256339884196379X149201964E52398
EX6,26131,88X
EX7,145E601X71075,495190E2550
EX8,753147,21X79
EX9,43E4485611907,1308X0653X44
EXX,41717,1246
EXE,5866E86,17X435
EE0,615EEE,19360
EE1,25E15,880
EE2,3X0E5631,1141086
EE3,1618XX064567EE,530303814394
EE4,E6048E,33E33
EE5,1027E1X83409X917X38473E601E6X9,3650E659620XX158227598838848
EE6,6E,2
EE7,17994377839096XE7282,588X7X4728X9130963
EE8,2E9475853115EEEE,X411XX25275300
EE9,345X6001,E84700
EEX,396575039E3590E716338E318280117962EEE,111X14E63061720702E19913X1E239915560
EEE,12875,430
1000,1280601,4299E
